rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
10,10,10,락,winter,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0,0.025,0,0.6403329249439684,0.094,0,0,0,0
10,10,10,락,fall,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0,0.24,0,0.5814835766034052,0.051,0,0,0,0
6,10,6,락,fall,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.04,0.111,0,0.5814835766034052,0.049,0,0,0,0
1,10,1,락,spring,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.51,0.1,0,0.5092992128856656,0.040999999999999995,0,0,0,0
10,10,10,락,fall,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.08,0.037000000000000005,0,0.5814835766034052,0.035,0,0,0,0
2,10,1,락,spring,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.46,0.094,0,0.5092992128856656,0.040999999999999995,0,0,0,0
4,10,3,락,summer,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.14,0.039,0,0.39217601118466033,0.036000000000000004,0,0,0,0
10,10,10,락,winter,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0,0.034,0,0.6403329249439684,0.049,0,0,0,0
10,10,10,락,spring,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.13,0.05,0,0.5092992128856656,0.046,0,0,0,0
10,10,10,락,winter,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.04,0.040999999999999995,0,0.6403329249439684,0.057999999999999996,0,0,0,0
2,10,2,락,summer,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.13,0.038,0,0.39217601118466033,0.045,0,0,0,0
1,10,1,락,spring,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.27,0.24100000000000002,0,0.5092992128856656,0.045,0,0,0,0
10,10,10,락,winter,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.07,0.06,0,0.6403329249439684,0.043,0,0,0,0
2,10,2,락,spring,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.13,0.076,0,0.5092992128856656,0.064,0,0,0,0
10,10,10,락,winter,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.22,1,0,0.6403329249439684,0.055,0,0,0,0
1,10,1,락,spring,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.64,0.139,0,0.5092992128856656,0.06,0,0,0,0
1,10,1,락,spring,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.51,0.16899999999999998,0,0.5092992128856656,0.049,0,0,0,0
9,10,9,락,fall,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.09,0.031,0,0.5814835766034052,0.10800000000000001,0,0,0,0
10,10,10,락,fall,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.21,0.057,0,0.5814835766034052,0.084,0,0,0,0
2,10,2,락,spring,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.09,0.052000000000000005,0,0.5092992128856656,0.044000000000000004,0,0,0,0
7,10,6,락,fall,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.23,0.071,0,0.5814835766034052,0.079,0,0,0,0
2,10,2,락,spring,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.24,0.215,0,0.5092992128856656,0.057999999999999996,0,0,0,0
10,10,10,락,winter,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.24,0.035,0,0.6403329249439684,0.046,0,0,0,0
10,10,10,락,winter,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.04,0.032,0,0.6403329249439684,0.048,0,0,0,0
10,10,10,락,winter,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.08,0.034,0,0.6403329249439684,0.051,0,0,0,0
4,10,4,락,summer,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.19,0.055999999999999994,0,0.39217601118466033,0.05,0,0,0,0
2,10,2,락,spring,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.27,0.086,0,0.5092992128856656,0.049,0,0,0,0
4,10,4,락,summer,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.18,0.054000000000000006,0,0.39217601118466033,0.049,0,0,0,0
5,10,5,락,summer,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.18,0.038,0,0.39217601118466033,0.071,0,0,0,0
10,10,10,락,fall,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.13,0.049,0,0.5814835766034052,0.042,0,0,0,0
10,10,10,락,spring,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0.06,0.038,0,0.5092992128856656,0.053,0,0,0,0
8,10,7,락,fall,male,K_POP,Band,0.5473372781065089,0.5865384615384616,0,0.031,0,0.5814835766034052,0.115,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.5946745562130178,0,1,1,0,0.5379761267894403,0,0,0,0,0
9,10,10,발라드,winter,male,K_POP,Band,0.7869822485207101,0.009615384615384616,1,1,0,0.5379761267894403,0,0,0,0,0
10,10,9,발라드,winter,male,K_POP,Band,0.7869822485207101,0.009615384615384616,0.36,0.14300000000000002,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.7100591715976331,0.009615384615384616,1,1,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.7100591715976331,0.009615384615384616,0.36,0.14300000000000002,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.1,0.025,0,0.5379761267894403,0,0,0,0,0
7,10,7,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.09,0.024,0,0.42184186175878197,0,0,0,0,0
10,10,10,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.13,0.027000000000000003,0,0.42184186175878197,0,0,0,0,0
10,10,10,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.11,0.023,0,0.42184186175878197,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.14,0.024,0,0.5379761267894403,0,0,0,0,0
6,10,5,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.1,0.026000000000000002,0,0.4759599894975685,0,0,0,0,0
10,10,10,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.09,0.071,0,0.42184186175878197,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.15,0.043,0,0.5379761267894403,0,0,0,0,0
3,10,3,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.18,0.033,0,0.6605672700338684,0,0,0,0,0
1,10,1,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.2,0.085,0,0.5379761267894403,0,0,0,0,0
4,10,4,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.1,0.027999999999999997,0,0.4759599894975685,0,0,0,0,0
1,10,1,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.19,0.062,0,0.5379761267894403,0,0,0,0,0
1,10,1,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.31,0.122,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.18,0.03,0,0.6605672700338684,0,0,0,0,0
3,10,3,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.11,0.032,0,0.4759599894975685,0,0,0,0,0
1,10,1,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.34,0.06,0,0.5379761267894403,0,0,0,0,0
9,10,8,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.18,0.024,0,0.42184186175878197,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0,0.033,0,0.5379761267894403,0,0,0,0,0
3,10,3,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.24,0.031,0,0.6605672700338684,0,0,0,0,0
6,10,6,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.17,0.027000000000000003,0,0.4759599894975685,0,0,0,0,0
2,10,2,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.31,0.034,0,0.6605672700338684,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.1,0.025,0,0.5379761267894403,0,0,0,0,0
1,10,1,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.19,0.044000000000000004,0,0.6605672700338684,0,0,0,0,0
6,10,6,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.1,0.026000000000000002,0,0.4759599894975685,0,0,0,0,0
8,10,8,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.15,0.024,0,0.42184186175878197,0,0,0,0,0
2,10,1,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.27,0.038,0,0.6605672700338684,0,0,0,0,0
10,10,10,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.18,0.027000000000000003,0,0.42184186175878197,0,0,0,0,0
1,10,1,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.2,0.042,0,0.6605672700338684,0,0,0,0,0
10,10,9,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.2,0.025,0,0.42184186175878197,0,0,0,0,0
3,10,3,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.17,0.034,0,0.6605672700338684,0,0,0,0,0
3,10,2,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.21,0.035,0,0.6605672700338684,0,0,0,0,0
7,10,6,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.23,0.026000000000000002,0,0.4759599894975685,0,0,0,0,0
5,10,5,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.1,0.027999999999999997,0,0.4759599894975685,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.1,0.031,0,0.5379761267894403,0,0,0,0,0
8,10,7,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.12,0.024,0,0.42184186175878197,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.08,0.031,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.15,0.024,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.04,0.024,0,0.5379761267894403,0,0,0,0,0
4,10,4,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.19,0.027000000000000003,0,0.4759599894975685,0,0,0,0,0
10,10,10,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.12,0.027999999999999997,0,0.42184186175878197,0,0,0,0,0
10,10,10,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.13,0.026000000000000002,0,0.42184186175878197,0,0,0,0,0
3,10,3,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.11,0.052000000000000005,0,0.6605672700338684,0,0,0,0,0
5,10,5,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.13,0.026000000000000002,0,0.4759599894975685,0,0,0,0,0
10,10,10,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.11,0.032,0,0.42184186175878197,0,0,0,0,0
1,10,1,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.14,0.05,0,0.5379761267894403,0,0,0,0,0
3,10,3,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.24,0.036000000000000004,0,0.6605672700338684,0,0,0,0,0
6,10,6,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.04,0.027000000000000003,0,0.4759599894975685,0,0,0,0,0
10,10,10,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.09,0.045,0,0.6605672700338684,0,0,0,0,0
1,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,1,1,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.37,0.10800000000000001,0,0.6605672700338684,0,0,0,0,0
5,10,4,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.12,0.025,0,0.4759599894975685,0,0,0,0,0
10,10,10,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.1,0.033,0,0.6605672700338684,0,0,0,0,0
1,10,1,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.36,0.14300000000000002,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.12,0.035,0,0.6605672700338684,0,0,0,0,0
10,10,10,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.1,0.024,0,0.6605672700338684,0,0,0,0,0
2,10,2,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.18,0.04,0,0.6605672700338684,0,0,0,0,0
1,10,1,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.28,0.105,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.36,0.23399999999999999,0,0.6605672700338684,0,0,0,0,0
10,10,10,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.31,0.061,0,0.6605672700338684,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.17,0.026000000000000002,0,0.5379761267894403,0,0,0,0,0
4,10,3,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.15,0.032,0,0.4759599894975685,0,0,0,0,0
2,10,2,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.16,0.035,0,0.6605672700338684,0,0,0,0,0
1,10,1,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.18,0.07200000000000001,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.08,0.023,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.23,0.027999999999999997,0,0.5379761267894403,0,0,0,0,0
3,10,3,발라드,spring,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.12,0.033,0,0.6605672700338684,0,0,0,0,0
6,10,6,발라드,summer,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.12,0.026000000000000002,0,0.4759599894975685,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.16,0.047,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,fall,male,K_POP,Band,0.6538461538461539,0.6538461538461539,0.13,0.026000000000000002,0,0.42184186175878197,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.5443786982248521,0,1,1,0,0.5379761267894403,0,0,0,0,0
10,10,5,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.16,0.047,0,0.5379761267894403,0,0,0,0,0
4,10,3,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.28,0.105,0,0.5379761267894403,0,0,0,0,0
4,10,4,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.2,0.042,0,0.6605672700338684,0,0,0,0,0
10,10,7,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.18,0.03,0,0.6605672700338684,0,0,0,0,0
10,10,6,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.15,0.024,0,0.5379761267894403,0,0,0,0,0
4,10,4,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.14,0.05,0,0.5379761267894403,0,0,0,0,0
3,2,1,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.11,0.052000000000000005,0.06531671858774662,0.6605672700338684,0,0,0,0,0
4,5,2,발라드,summer,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.12,0.025,0.03374870197300104,0.4759599894975685,0,0,0,0,0
10,10,6,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.17,0.026000000000000002,0,0.5379761267894403,0,0,0,0,0
10,10,8,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.37,0.10800000000000001,0.01941848390446521,0.6605672700338684,0,0,0,0,0
3,8,3,발라드,summer,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.19,0.027000000000000003,0.01838006230529595,0.4759599894975685,0,0,0,0,0
10,9,6,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.1,0.031,0.01889927310488058,0.5379761267894403,0,0,0,0,0
10,10,6,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.1,0.025,0,0.5379761267894403,0,0,0,0,0
6,5,4,발라드,summer,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.23,0.026000000000000002,0.02782969885773624,0.4759599894975685,0,0,0,0,0
8,5,4,발라드,fall,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.18,0.027000000000000003,0.03115264797507788,0.42184186175878197,0,0,0,0,0
3,8,2,발라드,summer,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.1,0.027999999999999997,0.01640706126687435,0.4759599894975685,0,0,0,0,0
8,4,8,발라드,fall,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.2,0.025,0.03271028037383177,0.42184186175878197,0,0,0,0,0
10,10,8,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.31,0.061,0,0.6605672700338684,0,0,0,0,0
10,10,6,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.14,0.024,0,0.5379761267894403,0,0,0,0,0
10,10,8,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.1,0.033,0,0.6605672700338684,0,0,0,0,0
3,1,4,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.27,0.038,0.26064382139148495,0.6605672700338684,0,0,0,0,0
4,10,4,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.19,0.062,0,0.5379761267894403,0,0,0,0,0
9,5,8,발라드,fall,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.11,0.032,0.031256490134994805,0.42184186175878197,0,0,0,0,0
6,4,3,발라드,summer,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.12,0.026000000000000002,0.029595015576323987,0.4759599894975685,0,0,0,0,0
3,2,1,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.17,0.034,0.058566978193146414,0.6605672700338684,0,0,0,0,0
10,10,7,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.1,0.024,0,0.6605672700338684,0,0,0,0,0
7,10,5,발라드,fall,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.15,0.024,0,0.42184186175878197,0,0,0,0,0
4,10,4,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.19,0.044000000000000004,0,0.6605672700338684,0,0,0,0,0
9,10,4,발라드,fall,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.13,0.026000000000000002,0,0.42184186175878197,0,0,0,0,0
10,10,9,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.09,0.045,0,0.6605672700338684,0,0,0,0,0
2,9,2,발라드,summer,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.11,0.032,0.01671858774662513,0.4759599894975685,0,0,0,0,0
9,10,8,발라드,fall,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.12,0.027999999999999997,0,0.42184186175878197,0,0,0,0,0
8,6,5,발라드,fall,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.18,0.024,0.031256490134994805,0.42184186175878197,0,0,0,0,0
10,10,7,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.04,0.024,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.15,0.043,0,0.5379761267894403,0,0,0,0,0
3,2,3,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.24,0.036000000000000004,0.06936656282450675,0.6605672700338684,0,0,0,0,0
4,2,1,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.12,0.033,0.07777777777777778,0.6605672700338684,0,0,0,0,0
8,4,4,발라드,fall,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.13,0.027000000000000003,0.0328141225337487,0.42184186175878197,0,0,0,0,0
10,10,6,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.1,0.025,0,0.5379761267894403,0,0,0,0,0
5,5,3,발라드,summer,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.04,0.027000000000000003,0.03260643821391485,0.4759599894975685,0,0,0,0,0
3,1,3,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.18,0.04,0.12876427829698858,0.6605672700338684,0,0,0,0,0
4,10,4,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.2,0.085,0,0.5379761267894403,0,0,0,0,0
4,10,4,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.34,0.06,0,0.5379761267894403,0,0,0,0,0
3,10,3,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.36,0.14300000000000002,0,0.5379761267894403,0,0,0,0,0
10,10,10,발라드,winter,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.08,0.023,0,0.5379761267894403,0,0,0,0,0
7,10,5,발라드,fall,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.12,0.024,0,0.42184186175878197,0,0,0,0,0
10,10,5,발라드,fall,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.09,0.071,0,0.42184186175878197,0,0,0,0,0
6,10,6,발라드,summer,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.17,0.027000000000000003,0,0.4759599894975685,0,0,0,0,0
2,3,2,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.24,0.031,0.04953271028037383,0.6605672700338684,0,0,0,0,0
10,10,10,발라드,spring,male,K_POP,Band,0.6834319526627219,0.6538461538461539,0.36,0.23399999999999999,0,0.6605672700338684,0,0,0,0,0
