st_day,dc_total_numb,dc_mean_reccomend,dc_mean_views,artist
2019-12-15,158,36.71186440677966,1502.5593220338983,이승기
2019-12-22,550,6.696703296703297,506.33186813186813,이승기
2019-12-29,554,13.245977011494253,707.1655172413793,이승기
2020-01-05,263,23.895,1112.72,이승기
2020-01-12,320,14.63768115942029,666.9420289855072,이승기
2020-01-19,176,19.085271317829456,988.7596899224807,이승기
2020-01-26,229,18.27922077922078,932.9285714285714,이승기
2020-02-02,239,15.217877094972067,821.5083798882681,이승기
2020-02-09,356,12.466981132075471,621.2028301886793,이승기
2020-02-16,341,16.517241379310345,787.7389162561576,이승기
2020-02-23,259,11.478048780487805,588.0439024390244,이승기
2020-03-01,172,20.25874125874126,998.3426573426574,이승기
2020-03-08,155,22.45689655172414,1002.8879310344828,이승기
2020-03-15,206,16.504065040650406,852.8211382113822,이승기
2020-03-22,272,20.346153846153847,953.8910256410256,이승기
2020-03-29,563,14.981927710843374,719.355421686747,이승기
2020-04-05,237,19.243055555555557,993.8333333333334,이승기
2020-04-12,127,24.810526315789474,1019.8947368421053,이승기
2020-04-19,123,20.92207792207792,1010.8961038961039,이승기
2020-04-26,127,24.020408163265305,1012.0408163265306,이승기
2020-05-03,189,17.846153846153847,720.7615384615384,이승기
2018-03-18,5,0.8,236.4,이승준
2018-03-25,13,0.9166666666666666,1333.8333333333333,이승준
2018-04-01,13,0.16666666666666666,1780,이승준
2018-04-08,14,0.42857142857142855,1567.7857142857142,이승준
2018-04-15,10,0.3,3501.7,이승준
2018-04-22,7,0.14285714285714285,3039.714285714286,이승준
2018-04-29,9,0.2222222222222222,3549.3333333333335,이승준
2018-05-06,9,2.7777777777777777,2582.777777777778,이승준
2018-05-13,6,0.5,2671.1666666666665,이승준
2018-05-20,8,3.375,1438.875,이승준
2018-05-27,15,1.0666666666666667,1776.2666666666667,이승준
2018-06-03,5,3.5,1100.5,이승준
2018-06-10,5,2.2,221.8,이승준
2018-06-17,10,1,264.1,이승준
2018-06-24,25,1.2352941176470589,204.76470588235293,이승준
2018-07-01,60,0.05,95.175,이승준
2018-07-08,41,0.6333333333333333,126.8,이승준
2018-07-15,41,0.6071428571428571,199.17857142857142,이승준
2018-07-22,68,0.7931034482758621,127.84482758620689,이승준
2018-07-29,49,1.0416666666666667,116.91666666666667,이승준
2018-08-05,28,2.0384615384615383,280.61538461538464,이승준
2018-08-12,21,1.8095238095238095,171,이승준
2018-08-19,12,1.9166666666666667,182.16666666666666,이승준
2018-08-26,18,3.533333333333333,248.33333333333334,이승준
2018-09-02,13,1.1538461538461537,199.76923076923077,이승준
2018-09-09,35,1,141.79166666666666,이승준
2018-09-16,116,0.5425531914893617,134.4255319148936,이승준
2018-09-23,10,1.5555555555555556,222.44444444444446,이승준
2018-09-30,19,3,2212.4,이승준
2018-10-07,10,6.444444444444445,414.8888888888889,이승준
2018-10-14,10,0.4444444444444444,249.55555555555554,이승준
2018-10-21,8,1,316.625,이승준
2018-10-28,1,2,219,이승준
2018-11-04,4,3.75,240.5,이승준
2018-11-11,24,3.272727272727273,251.36363636363637,이승준
2018-11-18,13,4.615384615384615,247.6153846153846,이승준
2018-11-25,19,1.2105263157894737,168.94736842105263,이승준
2018-12-02,14,0,963.2307692307693,이승준
2018-12-09,29,1.0434782608695652,137.2173913043478,이승준
2018-12-16,23,1.3478260869565217,182.7391304347826,이승준
2018-12-23,6,5.666666666666667,321.8333333333333,이승준
2018-12-30,10,2.5,6383.8,이승준
2019-01-06,11,2,249.1818181818182,이승준
2019-01-13,18,4.857142857142857,283.64285714285717,이승준
2019-01-20,11,3.6,258.2,이승준
2019-01-27,28,4.142857142857143,232.85714285714286,이승준
2019-02-03,90,0.8314606741573034,461.7415730337079,이승준
2019-02-10,77,1.881578947368421,751.1578947368421,이승준
2019-02-17,58,0.7719298245614035,134.6315789473684,이승준
2019-02-24,78,0.4025974025974026,576.8051948051948,이승준
2019-03-03,54,1.3018867924528301,497.9622641509434,이승준
2019-03-10,93,0.5,95.19565217391305,이승준
2019-03-17,40,0.35,138.325,이승준
2019-03-24,29,0.7037037037037037,162.66666666666666,이승준
2019-03-31,38,0.9459459459459459,189.27027027027026,이승준
2019-04-07,31,0.7741935483870968,146.74193548387098,이승준
2019-04-14,52,1.0384615384615385,122.48076923076923,이승준
2019-04-21,119,1.0775862068965518,126.0603448275862,이승준
2019-04-28,49,2.979591836734694,270.0204081632653,이승준
2019-05-05,16,2.8666666666666667,380.06666666666666,이승준
2019-05-12,8,0.125,269,이승준
2019-05-19,6,1.3333333333333333,345.6666666666667,이승준
2019-05-26,3,0,263.6666666666667,이승준
2019-06-02,3,0,237,이승준
2019-06-09,5,1.6,318.6,이승준
2019-06-16,4,2,307,이승준
2019-06-23,3,8,481,이승준
2019-06-30,3,0,227.66666666666666,이승준
2019-07-07,2,0.5,216,이승준
2019-07-14,2,1,243.5,이승준
2019-07-21,2,0,192.5,이승준
2019-07-28,3,6.666666666666667,394,이승준
2019-08-04,1,0,323,이승준
2019-08-11,5,2.6,166,이승준
2019-08-18,30,0.23333333333333334,106,이승준
2019-08-25,5,7,352.4,이승준
2019-09-01,2,0,262.5,이승준
2019-09-08,4,3.5,218.5,이승준
2019-09-15,2,0.5,104.5,이승준
2019-09-22,5,2.2,158.4,이승준
2019-09-29,43,0.16279069767441862,105.79069767441861,이승준
2019-10-06,10,1,193.4,이승준
2019-10-13,9,1.7777777777777777,266.8888888888889,이승준
2019-10-20,2,10,499,이승준
2019-10-27,3,3,347.6666666666667,이승준
2019-11-03,1,7,437,이승준
2019-11-10,5,8.4,354.6,이승준
2019-11-17,4,3.75,382,이승준
2019-11-24,5,7.4,330.6,이승준
2019-12-01,1,0,439,이승준
2019-12-08,6,2.5,306,이승준
2019-12-15,3,4.666666666666667,340,이승준
2019-12-29,3,0.6666666666666666,227,이승준
2020-01-05,4,8,356.5,이승준
2020-01-12,2,1.5,293.5,이승준
2020-01-19,1,10,371,이승준
2020-02-02,2,5,245.5,이승준
2020-02-09,6,6.166666666666667,1389.3333333333333,이승준
2020-02-16,3,4.333333333333333,235.33333333333334,이승준
2020-02-23,5,5.75,220.75,이승준
2020-03-01,2,0,169,이승준
2020-03-08,5,3.2,193.4,이승준
2020-03-15,12,3.3,176,이승준
2020-03-22,3,7.5,291,이승준
2020-04-05,3,6,226.33333333333334,이승준
2020-04-12,2,3,215.5,이승준
2020-04-19,2,0,117,이승준
2020-04-26,1,9,89,이승준
2018-03-18,14,11.428571428571429,1086.142857142857,이승환
2018-03-25,31,28.333333333333332,977.6666666666666,이승환
2018-04-01,31,6.8,1452.4666666666667,이승환
2018-04-08,19,4.176470588235294,929.1176470588235,이승환
2018-04-15,63,3.608695652173913,1032.4782608695652,이승환
2018-04-22,57,11.409090909090908,1060.7727272727273,이승환
2018-04-29,49,5.636363636363637,1384.5,이승환
2018-05-06,30,5.944444444444445,1599.8333333333333,이승환
2018-05-13,53,8.210526315789474,879.4736842105264,이승환
2018-05-20,56,10.068181818181818,689.9090909090909,이승환
2018-05-27,41,4.151515151515151,827.7575757575758,이승환
2018-06-03,62,7.95,860.1,이승환
2018-06-10,53,3.12,866.16,이승환
2018-06-17,52,4.916666666666667,836.7916666666666,이승환
2018-06-24,55,2.8823529411764706,775.7352941176471,이승환
2018-07-01,78,2.8275862068965516,891.6896551724138,이승환
2018-07-08,55,1.8974358974358974,773.3589743589744,이승환
2018-07-15,86,6.74468085106383,794.3829787234042,이승환
2018-07-22,72,10.32258064516129,1127.967741935484,이승환
2018-07-29,64,3.8285714285714287,953.5428571428571,이승환
2018-08-05,82,23.555555555555557,810.3111111111111,이승환
2018-08-12,110,37.813559322033896,1161.864406779661,이승환
2018-08-19,118,36.935483870967744,783.7096774193549,이승환
2018-08-26,51,33.029411764705884,1189.8235294117646,이승환
2018-09-02,43,14.428571428571429,1083.607142857143,이승환
2018-09-09,81,7.887096774193548,1119.2903225806451,이승환
2018-09-16,53,2.92,1091.84,이승환
2018-09-23,25,6.947368421052632,1311,이승환
2018-09-30,60,7.266666666666667,1288.1777777777777,이승환
2018-10-07,36,2.3225806451612905,956.1612903225806,이승환
2018-10-14,15,6.916666666666667,1798.9166666666667,이승환
2018-10-21,12,8.333333333333334,1594.6666666666667,이승환
2018-10-28,9,4,1214,이승환
2018-11-04,14,6.571428571428571,1735.4285714285713,이승환
2018-11-11,54,14.736842105263158,597.4736842105264,이승환
2018-11-18,31,4,1275.375,이승환
2018-11-25,12,10.333333333333334,1529.3333333333333,이승환
2018-12-02,19,2.7777777777777777,1531.2222222222222,이승환
2018-12-09,18,34.285714285714285,1380.142857142857,이승환
2018-12-16,13,3.5714285714285716,1309.142857142857,이승환
2018-12-23,24,5.153846153846154,1238.076923076923,이승환
2018-12-30,21,2.25,805.4375,이승환
2019-01-06,11,8.5,1696.3333333333333,이승환
2019-01-13,8,11,1505.4,이승환
2019-01-20,3,1,1145,이승환
2019-01-27,13,5.545454545454546,1433.2727272727273,이승환
2019-02-03,3,1,2706.5,이승환
2019-02-10,7,5.666666666666667,1432.1666666666667,이승환
2019-02-17,17,8.214285714285714,1050.357142857143,이승환
2019-02-24,16,12.3,1247,이승환
2019-03-03,13,9.083333333333334,1184.9166666666667,이승환
2019-03-10,15,3.3636363636363638,1049.909090909091,이승환
2019-03-17,13,4.153846153846154,898.6923076923077,이승환
2019-03-24,7,16.428571428571427,1289.142857142857,이승환
2019-03-31,12,6.6,1203.4,이승환
2019-04-07,16,5.6,2116.5,이승환
2019-04-14,21,28.636363636363637,1357.090909090909,이승환
2019-04-21,37,16.5,1153.4615384615386,이승환
2019-04-28,37,23.26086956521739,1593.5652173913043,이승환
2019-05-05,36,3.9583333333333335,987.1666666666666,이승환
2019-05-12,37,8.125,1510.1875,이승환
2019-05-19,14,8.833333333333334,1518.0833333333333,이승환
2019-05-26,25,23.714285714285715,1092.142857142857,이승환
2019-06-02,93,12.895833333333334,731.2708333333334,이승환
2019-06-09,37,9.727272727272727,949.5,이승환
2019-06-16,141,10.507692307692308,1678.7692307692307,이승환
2019-06-23,78,7.947368421052632,1133.9736842105262,이승환
2019-06-30,47,10.62962962962963,1116.5555555555557,이승환
2019-07-07,38,10.944444444444445,1126.7222222222222,이승환
2019-07-14,26,31.833333333333332,954.8333333333334,이승환
2019-07-21,22,25.083333333333332,945.4166666666666,이승환
2019-07-28,10,50.666666666666664,941.6666666666666,이승환
2019-08-04,19,36.333333333333336,763.25,이승환
2019-08-11,36,4.833333333333333,942.6666666666666,이승환
2019-08-18,14,3.2857142857142856,935.5714285714286,이승환
2019-08-25,51,4.866666666666666,905.3333333333334,이승환
2019-09-01,34,1,949.25,이승환
2019-09-08,3,5,1075.5,이승환
2019-09-15,4,9,1544,이승환
2019-09-22,10,3.6,1078.4,이승환
2019-09-29,21,12,1420.625,이승환
2019-10-06,57,7,651.7857142857143,이승환
2019-10-13,96,6.466666666666667,862.7777777777778,이승환
2019-10-20,111,8.444444444444445,811.9444444444445,이승환
2019-10-27,69,8.222222222222221,883,이승환
2019-11-03,86,11.0625,689.3125,이승환
2019-11-10,46,2.8666666666666667,561.0666666666667,이승환
2019-11-17,58,8.380952380952381,669.952380952381,이승환
2019-11-24,40,4.869565217391305,547.6521739130435,이승환
2019-12-01,84,8,775.9074074074074,이승환
2019-12-08,33,6.521739130434782,846.695652173913,이승환
2019-12-15,21,7.166666666666667,1261.1666666666667,이승환
2019-12-22,17,9.76923076923077,978.6153846153846,이승환
2019-12-29,22,8.909090909090908,1008.4545454545455,이승환
2020-01-05,16,8.8,1056.4,이승환
2020-01-12,12,6.857142857142857,749.2857142857143,이승환
2020-01-19,5,1.4,706.8,이승환
2020-01-26,13,9,831.5,이승환
2020-02-02,22,7.444444444444445,848.2777777777778,이승환
2020-02-09,41,8.458333333333334,932.8333333333334,이승환
2020-02-16,6,7,1184,이승환
2020-02-23,5,1.5,950.5,이승환
2020-03-01,8,3.3333333333333335,583,이승환
2020-03-08,5,14,852,이승환
2020-03-15,14,9.125,889.375,이승환
2020-03-22,17,10.545454545454545,876.0909090909091,이승환
2020-03-29,7,11.333333333333334,1103.6666666666667,이승환
2020-04-05,4,8.333333333333334,771.3333333333334,이승환
2020-04-12,8,17.6,596.8,이승환
2020-04-19,4,9.5,1042,이승환
2020-04-26,7,1.75,602.75,이승환
2016-08-28,7,0,612.3333333333334,이승효
2016-09-18,1,0,401,이승효
2016-09-25,8,2.6666666666666665,836,이승효
2016-10-16,1,0,555,이승효
2016-11-06,2,0,594,이승효
2016-11-13,14,0.6666666666666666,843.6666666666666,이승효
2016-11-20,7,0,482.3333333333333,이승효
2016-11-27,8,0,600.5,이승효
2016-12-04,11,0,563.8,이승효
2016-12-11,20,1.6666666666666667,650.6666666666666,이승효
2016-12-18,1,1,1029,이승효
2017-01-22,1,0,457,이승효
2017-02-19,3,0,748.3333333333334,이승효
2017-03-12,1,12,1484,이승효
2017-07-09,1,0,733,이승효
2017-08-06,1,0,861,이승효
2017-09-17,1,0,403,이승효
2017-09-24,2,0,371.5,이승효
2017-12-10,1,0,783,이승효
2017-12-17,1,0,785,이승효
2018-05-20,1,0,600,이승효
2018-06-24,1,0,587,이승효
2018-12-30,1,0,428,이승효
2017-10-15,1,19,551,이시영
2017-10-22,3,1,150,이시영
2017-10-29,3,0,207.66666666666666,이시영
2017-11-05,1,0,195,이시영
2017-11-12,1,2,170,이시영
2017-11-19,2,3,195,이시영
2017-12-03,1,1,139,이시영
2017-12-17,1,1,201,이시영
2017-12-24,1,0,220,이시영
2018-01-07,3,0,221.33333333333334,이시영
2018-02-18,1,2,285,이시영
2018-03-04,5,2,254.6,이시영
2018-03-25,1,0,174,이시영
2018-04-08,1,0,194,이시영
2018-04-15,4,0,174.5,이시영
2018-04-29,2,2.5,278.5,이시영
2018-05-06,3,1.3333333333333333,361.3333333333333,이시영
2018-05-27,1,1,163,이시영
2018-06-10,2,0,154.5,이시영
2018-07-01,25,5.666666666666667,243.83333333333334,이시영
2018-07-08,7,3.75,360.25,이시영
2018-07-15,5,6.5,468.5,이시영
2018-07-22,4,2,440.6666666666667,이시영
2018-07-29,1,5,547,이시영
2018-08-05,2,2.5,312,이시영
2018-08-12,3,1,357.3333333333333,이시영
2018-08-19,2,0,376,이시영
2018-09-02,1,7,542,이시영
2018-09-16,2,2,372,이시영
2018-10-28,2,1.5,344,이시영
2018-11-25,1,0,349,이시영
2018-12-02,3,0.3333333333333333,263.3333333333333,이시영
2018-12-09,4,0.6666666666666666,268.3333333333333,이시영
2018-12-23,3,0.3333333333333333,281.3333333333333,이시영
2018-12-30,4,1.75,297,이시영
2019-01-06,2,3.5,424.5,이시영
2019-01-13,3,0.6666666666666666,311.6666666666667,이시영
2019-01-27,1,0,519,이시영
2019-02-17,1,0,310,이시영
2019-03-10,2,7,531,이시영
2019-06-23,1,3,250,이시영
2019-08-04,3,0,228,이시영
2019-08-18,1,0,144,이시영
2019-09-01,1,1,206,이시영
2019-10-20,1,0,142,이시영
2019-11-24,1,0,71,이시영
2019-12-01,1,5,153,이시영
2020-01-19,1,0,78,이시영
2018-02-25,1,0,463,이연희
2018-03-04,2,7.5,1110.5,이연희
2018-03-18,1,23,1922,이연희
2018-03-25,1,26,2144,이연희
2018-04-29,1,17,915,이연희
2018-06-17,1,2,869,이연희
2018-06-24,6,5.8,827,이연희
2018-07-01,10,17,1399.3333333333333,이연희
2018-07-15,1,2,711,이연희
2018-07-29,1,5,739,이연희
2018-08-05,1,2,1110,이연희
2018-09-23,1,5,1310,이연희
2018-10-14,1,0,425,이연희
2018-11-04,1,0,410,이연희
2018-11-11,2,4,643.5,이연희
2018-11-18,1,3,477,이연희
2018-12-02,1,14,759,이연희
2018-12-09,1,0,649,이연희
2018-12-23,1,1,574,이연희
2018-12-30,1,3,846,이연희
2019-02-17,1,1,436,이연희
2019-03-24,3,2.5,504.5,이연희
2019-03-31,3,8.666666666666666,443.6666666666667,이연희
2019-04-07,4,13.5,561.75,이연희
2019-05-05,3,13,955.6666666666666,이연희
2019-09-08,1,4,443,이연희
2019-11-03,1,1,179,이연희
2019-11-17,1,1,275,이연희
2019-11-24,1,1,120,이연희
2019-12-08,2,10,249,이연희
2019-12-15,4,5,282.6666666666667,이연희
2019-12-22,1,1,319,이연희
2019-12-29,2,10,246.5,이연희
2020-01-05,1,11,278,이연희
2020-01-12,2,4.5,235,이연희
2020-01-19,6,6.2,194.8,이연희
2020-01-26,5,3.8,170.4,이연희
2020-02-02,7,4,174.71428571428572,이연희
2020-02-09,2,3,121.5,이연희
2020-02-16,5,4.25,164.25,이연희
2020-02-23,6,5.5,171,이연희
2020-03-01,2,4.5,107.5,이연희
2020-03-08,5,6.6,198.8,이연희
2020-03-29,3,3.3333333333333335,141.66666666666666,이연희
2020-04-26,1,6,59,이연희
2017-11-12,8,0,215.5,이영애
2017-11-26,10,1.2,521.8,이영애
2017-12-03,9,0.375,594.375,이영애
2017-12-10,1,14,903,이영애
2017-12-17,4,1,560,이영애
2017-12-24,9,1.125,493.125,이영애
2017-12-31,5,0.5,482,이영애
2018-01-07,2,0.5,234,이영애
2018-01-14,1,0,874,이영애
2018-01-21,1,0,1010,이영애
2018-01-28,1,1,239,이영애
2018-02-11,2,0.5,400,이영애
2018-02-18,6,5.5,825.5,이영애
2018-02-25,1,1,271,이영애
2018-03-18,2,3,998.5,이영애
2018-04-01,6,1.5,643.5,이영애
2018-04-08,1,1,1302,이영애
2018-04-15,1,0,154,이영애
2018-04-22,6,0,893,이영애
2018-05-13,1,3,735,이영애
2018-05-20,5,1,765,이영애
2018-05-27,1,1,107,이영애
2018-06-03,1,1,137,이영애
2018-06-10,3,3.6666666666666665,1491,이영애
2018-06-17,3,0.6666666666666666,259,이영애
2018-06-24,8,1,482.3333333333333,이영애
2018-07-01,2,2.5,623,이영애
2018-07-08,19,0,182.5,이영애
2018-08-12,3,1,413.3333333333333,이영애
2018-08-19,2,1,422.5,이영애
2018-09-02,1,1,468,이영애
2018-09-23,2,1.5,400,이영애
2018-10-07,1,3,402,이영애
2018-10-14,24,1,328.5,이영애
2018-11-11,5,2,212.8,이영애
2018-12-23,2,3.5,231.5,이영애
2018-12-30,1,0,105,이영애
2019-01-06,37,1.1388888888888888,138.97222222222223,이영애
2019-01-13,7,0.6,226.8,이영애
2019-01-20,27,0.25,159,이영애
2019-01-27,9,0,67.5,이영애
2019-02-03,32,0.16666666666666666,172,이영애
2019-02-10,1,0,55,이영애
2019-02-17,6,0,109.83333333333333,이영애
2019-03-03,9,1.3333333333333333,228.83333333333334,이영애
2019-03-17,3,1.3333333333333333,212.33333333333334,이영애
2019-04-14,68,0.3181818181818182,128.3181818181818,이영애
2019-05-12,20,0.2,272.55,이영애
2019-06-23,1,0,342,이영애
2019-06-30,7,0,174.5,이영애
2019-07-07,1,0,281,이영애
2019-07-14,18,0.6428571428571429,235.64285714285714,이영애
2019-07-21,19,0.08333333333333333,222.16666666666666,이영애
2019-07-28,7,0,182.5,이영애
2019-08-04,5,0,208,이영애
